,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,attention_check_question,current_key_answer,current_block,exp_id,attention_check_percent
73,,html-keyboard-response,73,86744,0.0-3.0-53.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
74,,html-keyboard-response,74,88252,0.0-3.0-54.0,685.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
75,,html-keyboard-response,75,88653,0.0-3.0-55.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,397.8163299973296,,test,397.8163299973296,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
76,,html-keyboard-response,76,89157,0.0-3.0-56.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
77,,html-keyboard-response,77,90664,0.0-3.0-57.0,631.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",0.0,1.0,,,,0.0,,
78,,html-keyboard-response,78,90773,0.0-3.0-58.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,106.80735926735044,,test,106.80735926735044,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
79,,html-keyboard-response,79,91276,0.0-3.0-59.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
80,,html-keyboard-response,80,92782,0.0-3.0-60.0,620.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
81,,html-keyboard-response,81,94485,0.0-3.0-61.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1696.6545543234695,,test,1696.6545543234695,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
82,,html-keyboard-response,82,94988,0.0-3.0-62.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
83,,html-keyboard-response,83,96495,0.0-3.0-63.0,622.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
84,,html-keyboard-response,84,97643,0.0-3.0-64.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1141.3702872419367,,test,1141.3702872419367,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
85,,html-keyboard-response,85,98147,0.0-3.0-65.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
86,,html-keyboard-response,86,99650,0.0-3.0-66.0,646.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",0.0,1.0,,,,0.0,,
87,,html-keyboard-response,87,100835,0.0-3.0-67.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1181.570030694395,,test,1181.570030694395,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
88,,html-keyboard-response,88,101338,0.0-3.0-68.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
89,,html-keyboard-response,89,102842,0.0-3.0-69.0,555.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
90,,html-keyboard-response,90,102954,0.0-3.0-70.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,108.7985209101397,,test,108.7985209101397,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
91,,html-keyboard-response,91,103459,0.0-3.0-71.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
92,,html-keyboard-response,92,104967,0.0-3.0-72.0,611.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
93,,html-keyboard-response,93,105010,0.0-3.0-73.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,37.4129665852289,,test,37.4129665852289,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
94,,html-keyboard-response,94,105513,0.0-3.0-74.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
95,,html-keyboard-response,95,107021,0.0-3.0-75.0,568.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",0.0,1.0,,,,0.0,,
96,,html-keyboard-response,96,108642,0.0-3.0-76.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1619.1156259093493,,test,1619.1156259093493,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
97,,html-keyboard-response,97,109147,0.0-3.0-77.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
98,,html-keyboard-response,98,110655,0.0-3.0-78.0,710.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
99,,html-keyboard-response,99,110988,0.0-3.0-79.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,331.58008973194256,,test,331.58008973194256,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
100,,html-keyboard-response,100,111494,0.0-3.0-80.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
101,,html-keyboard-response,101,113000,0.0-3.0-81.0,484.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",0.0,1.0,,,,0.0,,
102,,html-keyboard-response,102,113400,0.0-3.0-82.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,395.9947968061391,,test,395.9947968061391,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
103,,html-keyboard-response,103,113903,0.0-3.0-83.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
104,,html-keyboard-response,104,115410,0.0-3.0-84.0,546.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
105,,html-keyboard-response,105,115471,0.0-3.0-85.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,59.87863053806826,,test,59.87863053806826,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
106,,html-keyboard-response,106,115977,0.0-3.0-86.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
107,,html-keyboard-response,107,117484,0.0-3.0-87.0,462.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",0.0,1.0,,,,0.0,,
108,,html-keyboard-response,108,117536,0.0-3.0-88.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,46.36569800182858,,test,46.36569800182858,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
109,,html-keyboard-response,109,118040,0.0-3.0-89.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
110,,html-keyboard-response,110,119547,0.0-3.0-90.0,403.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
111,,html-keyboard-response,111,119886,0.0-3.0-91.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,335.49833949066124,,test,335.49833949066124,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
112,,html-keyboard-response,112,120388,0.0-3.0-92.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
113,,html-keyboard-response,113,121896,0.0-3.0-93.0,478.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",0.0,0.0,,,,0.0,,
114,,html-keyboard-response,114,122123,0.0-3.0-94.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,225.58718802731497,,test,225.58718802731497,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
115,,html-keyboard-response,115,122626,0.0-3.0-95.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
116,,html-keyboard-response,116,124131,0.0-3.0-96.0,427.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
117,,html-keyboard-response,117,125384,0.0-3.0-97.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1247.7444029429892,,test,1247.7444029429892,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
118,,html-keyboard-response,118,125888,0.0-3.0-98.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
119,,html-keyboard-response,119,127395,0.0-3.0-99.0,505.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
120,,html-keyboard-response,120,128101,0.0-3.0-100.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,700.58158212273,,test,700.58158212273,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
121,,html-keyboard-response,121,128606,0.0-3.0-101.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
122,,html-keyboard-response,122,130113,0.0-3.0-102.0,690.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
123,,html-keyboard-response,123,130935,0.0-3.0-103.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,816.8528359162303,,test,816.8528359162303,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
124,,html-keyboard-response,124,131437,0.0-3.0-104.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
125,,html-keyboard-response,125,132944,0.0-3.0-105.0,411.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
126,,html-keyboard-response,126,133248,0.0-3.0-106.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,298.5136661090977,,test,298.5136661090977,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
127,,html-keyboard-response,127,133750,0.0-3.0-107.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
128,,html-keyboard-response,128,135257,0.0-3.0-108.0,535.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",0.0,1.0,,,,0.0,,
129,,html-keyboard-response,129,138607,0.0-3.0-109.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,3346.4245694018755,,test,3346.4245694018755,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
130,,html-keyboard-response,130,139111,0.0-3.0-110.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
131,,html-keyboard-response,131,140618,0.0-3.0-111.0,653.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",0.0,1.0,,,,0.0,,
132,,html-keyboard-response,132,140662,0.0-3.0-112.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,38.00684675318451,,test,38.00684675318451,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
133,,html-keyboard-response,133,141166,0.0-3.0-113.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
134,,html-keyboard-response,134,142673,0.0-3.0-114.0,598.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",0.0,1.0,,,,0.0,,
135,,html-keyboard-response,135,142684,0.0-3.0-115.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,10.327461282603165,,test,10.327461282603165,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
136,,html-keyboard-response,136,143186,0.0-3.0-116.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
137,,html-keyboard-response,137,144688,0.0-3.0-117.0,674.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",0.0,1.0,,,,0.0,,
138,,html-keyboard-response,138,144881,0.0-3.0-118.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,190.3550864494718,,test,190.3550864494718,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
139,,html-keyboard-response,139,145384,0.0-3.0-119.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
140,,html-keyboard-response,140,146891,0.0-3.0-120.0,631.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",0.0,1.0,,,,0.0,,
141,,html-keyboard-response,141,147452,0.0-3.0-121.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,557.45995829663,,test,557.45995829663,,,,,,0.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
142,,html-keyboard-response,142,149766,0.0-3.1-0.1,2310.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    <div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 1 minute.</p><p class=block-text>You have completed 1 out of 3 blocks of trials.</p><p class = block-text>No feedback on this block.</p><p class=block-text>Press <i>enter</i> to continue.</p></div>
    </font></p></div></div>",enter,test_feedback,60000.0,,test,,,,,,,,,,,,,,
